query;name;google_id;place_id;location_link;reviews_link;reviews;rating;review_id;author_link;author_title;author_id;author_image;review_text;review_img_url;review_img_urls;review_questions;review_photo_ids;owner_answer;owner_answer_timestamp;owner_answer_timestamp_datetime_utc;review_link;review_rating;review_timestamp;review_datetime_utc;review_likes;reviews_id;reviews_per_score_1;reviews_per_score_2;reviews_per_score_3;reviews_per_score_4;reviews_per_score_5
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSUNXbUxpZEZnEAE;https://www.google.com/maps/contrib/112596751282755442893?hl=id;Mira Rianty;112596751282755442893;https://lh3.googleusercontent.com/a/ACg8ocKtRH_WmwQPuYmkDImWgCkseN7mmIzo3P5lLHPfwEtn=s120-c-rp-mo-br100;"Awalnya udah seneng banget bisa urus berkas kependudukan online. Eh tapiiii kenapa untuk klik kirim permohonan data kependudukannya selalu gagal dgn alasan semua operator sedang memverifikasi data. Padahal baru jam 08.30 pagi. Diminta utk mencoba kembali beberapa saat lagi, saya sudah klik terus sampai batas waktu hampir habis tapi tetap saja gagal. Sedangkan layanan online dibatasi sampai jam 11 saja.
Mohon diperbaiki sistem onlinenya. Harusnya biarkan masyarakat bebas mengirim permohonan data, dan petugas silakan melakukan verifikasi sesuai antrean data yg sudah masuk. Kalau seperti ini kesannya sangat mudah bekerja sebagai pegawai pemerintah. Sudah jam kerja sangat sedikit (hanya dari jam 08.00-11.00 saja 😅) ditambah beban kerja juga sangat dikurangi.";;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXbUxpZEZnEAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICWmLidFg%7CCgwI8NC2kAYQ8NfcuwE%7C?hl=id;1;1645062256;02/17/2022 01:44:16;22;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSURXN2ZmYmVREAE;https://www.google.com/maps/contrib/113714705290320045372?hl=id;Andi Fastboat;113714705290320045372;https://lh3.googleusercontent.com/a-/ALV-UjWZ79Zl2j_dJftS10n6nzcJABszr5LEjnac2zrvA8rfdw=s120-c-rp-mo-br100;"Katanya Online, tapi kok waktu dibatasi.
Sebaiknya pemerintahan merevolusi semua jajaran pemimpinnya agar fokus utk kerja bukannya utk santai2.
Kerja jam 8 tutup jam 12, sabtu minggu libur.

Lalu fokus kerjanya kapan.
Mending diswastanisasikan saja urusan kependudukan agar lebih profesional dan bagus pelayanannya.

Bayangkan, data di KK bisa beda dg di sistem online.

SISTEM MACAM APA ITU !!!
Ngurus hal simple dan sederhana gitu aja ngak bisa, Bisa Kerja Apa Tidak ?!?";;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXN2ZmYmVREAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDW7ffbeQ%7CCgwIy_qZkgYQyI6j9QI%7C?hl=id;1;1648786763;04/01/2022 04:19:23;11;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSUN1eE9IamZREAE;https://www.google.com/maps/contrib/112877545796044983097?hl=id;Ajik Kudus;112877545796044983097;https://lh3.googleusercontent.com/a-/ALV-UjWGhIFB3qsXAhS2P4FuAh92JXa_kGzFpoYH1s46O3DXc90=s120-c-rp-mo-br100;Pelayanannya baik dan jelas, kemarin saya kedukcapil kota denpasar mengantar temen dari luar  daerah bali yang tidak punya ktp alias hilang. Yang penting masih ada nik ktp dan nik kartu kk dan buat laporan surat kehilangan dari polisi terdekat, dan berani untuk bertanya kalo masih belum paham tentang alur alurnya dan minta kontak person dan no tlp kadis atau yang lainnya jika masih belum paham...🙏🙏🙏stop calo ya...;https://lh5.googleusercontent.com/p/AF1QipNofLZHwzYdFo18OPO91t1N8TR8_P1eITCoQERN;https://lh5.googleusercontent.com/p/AF1QipNofLZHwzYdFo18OPO91t1N8TR8_P1eITCoQERN, https://lh5.googleusercontent.com/p/AF1QipMXbqfmx-kGOYGtquYaEKszWZjbq8QCEyjc_72U, https://lh5.googleusercontent.com/p/AF1QipOin2ay0V8nNcyn5pkrh4dP7d-w_EHZ-VwZAXKH, https://lh5.googleusercontent.com/p/AF1QipNFyvCT6skqyvoilK_Np6XNFl2Z8wEx07q5mtBx;;AF1QipNofLZHwzYdFo18OPO91t1N8TR8_P1eITCoQERN, AF1QipMXbqfmx-kGOYGtquYaEKszWZjbq8QCEyjc_72U, AF1QipOin2ay0V8nNcyn5pkrh4dP7d-w_EHZ-VwZAXKH, AF1QipNFyvCT6skqyvoilK_Np6XNFl2Z8wEx07q5mtBx;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1eE9IamZREAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICuxOHjfQ%7CCgwIiO_jlgYQ4KWN7gE%7C?hl=id;5;1658386312;07/21/2022 06:51:52;6;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSURBX2NqclJBEAE;https://www.google.com/maps/contrib/114871921513507315184?hl=id;Tini Hartini;114871921513507315184;https://lh3.googleusercontent.com/a/ACg8ocIBVFW534ec3aiubwYZA9LycL_bjwtVZZwZH0yyDO16Pg=s120-c-rp-mo-ba6-br100;Pelayanannya bagus, tapi antreannya benar-benar membuat ngantuk.. Banyak bener..;https://lh5.googleusercontent.com/p/AF1QipNWMx8NPbhVOHOqd2eH3gv-5VpF1KXqpJGJhavj;https://lh5.googleusercontent.com/p/AF1QipNWMx8NPbhVOHOqd2eH3gv-5VpF1KXqpJGJhavj, https://lh5.googleusercontent.com/p/AF1QipMrCi950sdJveoH4s0uonwx_llsQxv81X4qzChT;;AF1QipNWMx8NPbhVOHOqd2eH3gv-5VpF1KXqpJGJhavj, AF1QipMrCi950sdJveoH4s0uonwx_llsQxv81X4qzChT;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBX2NqclJBEAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDA_cjrRA%7CCgwIy-qgywUQgL2eggM%7C?hl=id;4;1500001611;07/14/2017 03:06:51;1;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSUR1eXAtWlFnEAE;https://www.google.com/maps/contrib/108462831872728371747?hl=id;Agung Surya;108462831872728371747;https://lh3.googleusercontent.com/a/ACg8ocJP487GXvCHggADDNUruv-rOZIVHI4AfCT6gO41sxgO=s120-c-rp-mo-br100;Sudah 3 tahun lebih pengurusan kk & no ktp saya yg baru sampai saat ini belum juga diterbitkan,, sehingga bpjs saya slalu bermasalah ketika dgunakan, karena no ktp & kk saya yang baru belum diterbitkan;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1eXAtWlFnEAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDuyp-ZQg%7CCgsI0az3lwYQkMe4eQ%7C?hl=id;1;1660802641;08/18/2022 06:04:01;2;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSUNaN05fcjhBRRAB;https://www.google.com/maps/contrib/111460851130998355900?hl=id;Kadek Puriyaniti;111460851130998355900;https://lh3.googleusercontent.com/a-/ALV-UjUGVOYoV84ZlqhtySnXRSDEvJrXmr97j5B9ql_MBuOIQkw=s120-c-rp-mo-br100;Suasana kantor baik;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaN05fcjhBRRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICZ7N_r8AE%7CCgwIw9XfpwYQyKSbkQM%7C?hl=id;5;1693969091;09/06/2023 02:58:11;0;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSURwdl9Td1NREAE;https://www.google.com/maps/contrib/113969620341022207056?hl=id;eka apriana;113969620341022207056;https://lh3.googleusercontent.com/a/ACg8ocILZPzoB_MCRWuKU_piwW_-1Ae3cLS159IPfIwTCTK1=s120-c-rp-mo-br100;Refleksi pelayanan publik berkualitas;;;;;terimakasih atas ulasannya 🙏;1693789593;09/04/2023 01:06:33;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwdl9Td1NREAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDpv_SwSQ%7CCgwIvfnGpwYQoKqD1gM%7C?hl=id;5;1693564093;09/01/2023 10:28:13;1;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSURwMzhqb3ZRRRAB;https://www.google.com/maps/contrib/104920155587755623278?hl=id;oka yudhi;104920155587755623278;https://lh3.googleusercontent.com/a-/ALV-UjU5svKVeTYLmO-nwX4ye9dMkOIupeI-NYxe6jNf0iTmsG4=s120-c-rp-mo-ba3-br100;"Pelayanan yg diberikan sudah baik, dimana dalam pembuatan surat-surat yang mudah yang dikarenakan adanya sistem online. Jadi, tidak perlu bulak-balik memenuhi dokumen. Datang dan langsung jadi, bahkan ada cetak mandiri / dibawa ojek online. Petugas yg ramah dan mau membimbing ketika kesulitan.
Semoga pelayanan yang sudah baik dapat dipertahankan. Jika memungkinkan dapat ditingkatkan kembali.
Terimakasih";;;;;Terimakasih atas ulasannya 🙏;1693550569;09/01/2023 06:42:49;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwMzhqb3ZRRRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDp38jovQE%7CCgwIi4nGpwYQ4KLE3AE%7C?hl=id;5;1693549707;09/01/2023 06:28:27;1;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSURPeTdxZDJ3RRAB;https://www.google.com/maps/contrib/109330210494639725849?hl=id;Zulfa rido;109330210494639725849;https://lh3.googleusercontent.com/a/ACg8ocJRofGQJSV4WJLjSLiSew_J0_wzdb0DKtlA4AHXvCn_=s120-c-rp-mo-br100;Tolong petugas bagian KK harus teliti saya sudah ngurus online perubahan data karena nama orang tua salah satu huruf di KK dan sudah menyertakan AKTA ketika sudah jadi malah tetap tidak ada perubahan... Sangat mengecewakan;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPeTdxZDJ3RRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDOy7qd2wE%7CCgwI4tO-lgYQqObImQE%7C?hl=id;1;1657776610;07/14/2022 05:30:10;3;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSURHemFfSHN3RRAB;https://www.google.com/maps/contrib/111014780832790495482?hl=id;Yosafat Hadiwinoto;111014780832790495482;https://lh3.googleusercontent.com/a/ACg8ocJ1UnlwKeNpZwk3s9JwK1bQD9TXwjOeQ1Fksj6PQ8L2=s120-c-rp-mo-ba3-br100;"Sangat tidak ramah.. jam 14.00 sampai lokasi, sudah tidak ada yg kerja.. pegawainya pada buru2 pulang.. pas ditanyain tutup jam berapa, sambil jalan pulang (tidak berhenti untuk jawab) jawab dengan ketus, ""ya udah tutup"".. apa2 an itu? Mana bayar parkir mahal lagi (5,000). Tolong diperjelas donk jam layanan nya.. capek kalo harus bolak balik.. surat yg saya urus, tidak ada pilihan kirim lewat kurir.. harus ambil sendiri di kantor.";;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHemFfSHN3RRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDGza_HswE%7CCgsI39a2jQYQyJfyNg%7C?hl=id;1;1638771551;12/06/2021 06:19:11;5;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSUNabkk3Q3pRRRAB;https://www.google.com/maps/contrib/102870189236190019029?hl=id;Ni Kadek Santiani;102870189236190019029;https://lh3.googleusercontent.com/a-/ALV-UjWrKEmjYd19G7ynhykDKTIrw3Lm-Pnd5t0UEN0IaJqTyXQ=s120-c-rp-mo-br100;Pelayanan bagus;;;;;terimakasih atas ulasannya, semoga puas dengan pelayanan kami 🙏;1694049013;09/07/2023 01:10:13;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNabkk3Q3pRRRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICZnI7CzQE%7CCgwIzpngpwYQ-OPdkQI%7C?hl=id;5;1693977806;09/06/2023 05:23:26;0;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSUNPMkxPVDBRRRAB;https://www.google.com/maps/contrib/111521691578860181402?hl=id;5c Dwipayani;111521691578860181402;https://lh3.googleusercontent.com/a/ACg8ocJta78ts7Tn2_64HSWpYjEvWG9L_dmgiqik2LhdB_52=s120-c-rp-mo-br100;Pelayanan online yang ada sangat memudahkan saya, sehingga dalam melakukan administrasi kependudukan tidak perlu menyita banyak waktu lagi. Selain itu intruksi yang di berikan sangat jelas, pelayanan ramah bintang 5;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPMkxPVDBRRRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICO2LOT0QE%7CCgwIkrjblAYQkJDYqQI%7C?hl=id;5;1654053906;06/01/2022 03:25:06;3;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChdDSUhNMG9nS0VJQ0FnSURla3JfeDVnRRAB;https://www.google.com/maps/contrib/102726051580196336088?hl=id;Pande Donny;102726051580196336088;https://lh3.googleusercontent.com/a-/ALV-UjU_GV8LwTVhi9HJH1qgJmlKp4LcLYGE7GeLSpCEn9dUX2Y=s120-c-rp-mo-br100;Pelayanannya sudah bagus. Tepat waktu, tidak perlu menunggu lama dalam prosesnya. Mohon dipertahankan.;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURla3JfeDVnRRAB!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDekr_x5gE%7CCgsIg6b7mQYQsMCLKw%7C?hl=id;5;1665061635;10/06/2022 13:07:15;2;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSUNXOE92dU5BEAE;https://www.google.com/maps/contrib/104212233034781092504?hl=id;RB 98;104212233034781092504;https://lh3.googleusercontent.com/a-/ALV-UjXzUwoGa5mUj0kAHdTMTk7UeBeg5Du2AOg_6ag1mIWqLqI=s120-c-rp-mo-br100;"Sangat buruk pelayanannya..
Sya mau cetak ulang KTP kerna buram, di suru daftar sendiri lewat telegram tdk ada petugas yg standby,
Dan sya sudah tunggu mau 1 bulan gak ada respon sama sekali";;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXOE92dU5BEAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgICW8OvuNA%7CCgwIlrixkAYQ6JLE8AE%7C?hl=id;1;1644977174;02/16/2022 02:06:14;9;6135432423689689746;203;18;26;71;1350
0x2dd2409bc82fb747:0x55256f484d701a92;Dinas Kependudukan dan Pencatatan Sipil Kota Denpasar;0x2dd2409bc82fb747:0x55256f484d701a92;ChIJR7cvyJtA0i0RkhpwTUhvJVU;https://www.google.com/maps/place/Dinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar/@-8.635926099999999,115.21211629999999,14z/data=!4m8!1m2!2m1!1sDinas+Kependudukan+dan+Pencatatan+Sipil+Kota+Denpasar!3m4!1s0x2dd2409bc82fb747:0x55256f484d701a92!8m2!3d-8.635926099999999!4d115.21211629999999;https://search.google.com/local/reviews?placeid=ChIJR7cvyJtA0i0RkhpwTUhvJVU&q=*&authuser=0&hl=in&gl=ID;1668;4,4;ChZDSUhNMG9nS0VJQ0FnSURwMzlfaElBEAE;https://www.google.com/maps/contrib/106465936498233307304?hl=id;Pande Made wirayati;106465936498233307304;https://lh3.googleusercontent.com/a/ACg8ocKM7rmD3iIup5SC6dLUNeYW9t_SykVuo_t5goD97fIu=s120-c-rp-mo-br100;Pelayanannya sdh baik;;;;;;;;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwMzlfaElBEAE!2m1!1s0x0:0x55256f484d701a92!3m1!1s2@1:CIHM0ogKEICAgIDp39_hIA%7CCgsIxebGpwYQkI7STQ%7C?hl=id;5;1693561669;09/01/2023 09:47:49;0;6135432423689689746;203;18;26;71;1350
